customer_id,total_orders,total_revenue,avg_order_value,last_order_date
CUST07355,1,15697.05,15697.05,2025-08-22
CUST00016,2,15692.49,7846.25,2025-07-19
CUST11143,2,15682.64,7841.32,2025-10-02
CUST01817,2,15678.77,7839.39,2025-11-29
CUST03733,3,15673.82,5224.61,2024-11-07
CUST10674,1,15665.97,15665.97,2025-07-10
CUST00940,1,15633.0,15633.0,2025-05-11
CUST11858,2,15594.54,7797.27,2025-10-02
CUST11770,1,15593.04,15593.04,2025-06-04
CUST11663,4,15566.8,3891.7,2025-02-11
CUST06056,3,15562.07,5187.36,2025-04-28
CUST01227,2,15555.67,7777.83,2025-01-29
CUST09870,1,15549.68,15549.68,2024-06-16
CUST11572,1,15543.46,15543.46,2024-12-14
CUST10225,1,15540.12,15540.12,2024-04-30
CUST12832,4,15494.2,3873.55,2025-04-28
CUST14733,2,15491.07,7745.54,2024-12-06
CUST14707,1,15489.04,15489.04,2024-04-30
CUST11964,1,15474.39,15474.39,2024-07-12
CUST01182,2,15461.68,7730.84,2025-06-23
CUST00153,2,15460.67,7730.34,2025-05-11
CUST14164,2,15439.9,7719.95,2025-08-04
CUST10615,2,15437.99,7719.0,2025-08-04
CUST09291,4,15425.49,3856.37,2025-05-20
CUST01840,4,15401.88,3850.47,2025-09-17
CUST04371,2,15396.26,7698.13,2024-11-12
CUST00668,2,15377.18,7688.59,2025-04-19
CUST14322,1,15374.66,15374.66,2024-02-02
CUST00061,4,15369.22,3842.31,2025-12-05
CUST10640,2,15360.39,7680.2,2024-11-18
CUST14536,3,15304.08,5101.36,2025-11-10
CUST14735,1,15303.53,15303.53,2024-03-29
CUST03835,2,15251.0,7625.5,2025-08-20
CUST09663,2,15246.14,7623.07,2025-08-02
CUST10470,2,15241.51,7620.76,2025-07-24
CUST00936,1,15227.68,15227.68,2025-01-03
CUST07776,2,15219.51,7609.75,2025-11-02
CUST06617,1,15194.16,15194.16,2024-06-01
CUST02470,4,15183.23,3795.81,2025-10-10
CUST04419,2,15176.66,7588.33,2025-03-11
CUST14442,1,15173.91,15173.91,2024-06-30
CUST13863,2,15168.59,7584.3,2024-10-12
CUST13707,3,15166.09,5055.36,2025-01-31
CUST11045,3,15154.28,5051.43,2025-08-14
CUST07493,2,15148.73,7574.37,2024-06-01
CUST11028,3,15143.75,5047.92,2025-03-02
CUST01586,3,15135.06,5045.02,2025-03-15
CUST08619,2,15128.75,7564.38,2025-11-11
CUST02410,3,15116.07,5038.69,2025-12-23
CUST08390,1,15110.79,15110.79,2024-09-17
CUST11132,2,15107.62,7553.81,2025-08-06
CUST10218,1,15094.6,15094.6,2024-04-07
CUST11682,2,15075.41,7537.71,2024-08-02
CUST02606,1,15069.6,15069.6,2024-11-08
CUST02102,2,15068.89,7534.45,2025-04-24
CUST14955,2,15052.66,7526.33,2025-12-08
CUST12612,1,15048.99,15048.99,2025-09-06
CUST10190,2,15041.89,7520.95,2025-08-16
CUST08151,2,15028.71,7514.36,2025-01-20
CUST11635,4,15028.31,3757.08,2025-11-07
CUST07515,2,15016.36,7508.18,2025-08-30
CUST08264,1,15014.9,15014.9,2024-06-14
CUST02971,3,15011.66,5003.89,2025-03-06
CUST08675,1,14987.74,14987.74,2024-12-04
CUST09525,1,14983.45,14983.45,2024-09-22
CUST08210,2,14980.47,7490.24,2024-09-18
CUST09856,1,14977.06,14977.06,2024-08-22
CUST08170,1,14972.4,14972.4,2025-12-28
CUST12973,4,14961.23,3740.31,2025-06-25
CUST14766,2,14955.63,7477.82,2025-06-27
CUST05405,3,14930.29,4976.76,2025-10-02
CUST08137,4,14927.92,3731.98,2025-07-26
CUST10711,2,14885.23,7442.62,2024-11-04
CUST00353,2,14880.06,7440.03,2025-11-21
CUST11330,2,14851.61,7425.8,2025-09-15
CUST03797,2,14826.59,7413.3,2024-06-12
CUST06861,1,14819.89,14819.89,2024-10-30
CUST03721,3,14819.16,4939.72,2025-10-15
CUST00828,1,14817.69,14817.69,2024-09-01
CUST06330,2,14816.23,7408.12,2025-02-16
CUST05674,2,14778.76,7389.38,2025-06-26
CUST14173,3,14775.22,4925.07,2025-12-05
CUST12744,1,14753.47,14753.47,2025-10-09
CUST10947,2,14730.71,7365.36,2025-02-23
CUST02496,1,14709.2,14709.2,2025-09-12
CUST13757,2,14701.87,7350.93,2025-03-11
CUST01041,2,14677.41,7338.71,2025-08-04
CUST10741,2,14664.08,7332.04,2025-01-22
CUST06822,2,14660.66,7330.33,2024-09-07
CUST14378,3,14659.71,4886.57,2025-12-14
CUST14773,1,14634.96,14634.96,2025-10-09
CUST03858,1,14606.6,14606.6,2025-09-24
CUST08647,3,14601.5,4867.17,2025-11-10
CUST01352,3,14596.79,4865.6,2025-07-26
CUST03828,4,14587.23,3646.81,2025-09-24
CUST14667,1,14586.82,14586.82,2024-07-29
CUST07876,3,14574.29,4858.1,2024-11-04
CUST14294,2,14573.72,7286.86,2025-12-07
CUST07804,3,14570.42,4856.81,2024-12-27
CUST07680,2,14566.34,7283.17,2025-11-14
CUST08771,1,14524.63,14524.63,2025-05-22
CUST01291,1,14509.55,14509.55,2025-03-10
CUST09066,2,14495.02,7247.51,2025-08-21
CUST03542,3,14475.44,4825.15,2025-09-30
CUST01440,4,14468.23,3617.06,2025-02-20
CUST05581,2,14466.28,7233.14,2025-07-10
CUST12079,3,14437.64,4812.55,2025-11-07
CUST05221,2,14437.53,7218.77,2025-05-17
CUST09580,3,14426.88,4808.96,2024-12-20
CUST03234,1,14420.84,14420.84,2025-06-28
CUST07110,2,14409.15,7204.58,2025-03-14
CUST11342,2,14399.94,7199.97,2025-11-24
CUST13277,2,14399.74,7199.87,2025-09-04
CUST07641,2,14384.57,7192.29,2024-09-13
CUST03442,3,14376.57,4792.19,2025-11-15
CUST00147,4,14374.0,3593.5,2025-08-23
CUST12226,3,14360.91,4786.97,2025-11-19
CUST04096,2,14350.51,7175.26,2025-10-13
CUST08463,3,14337.74,4779.25,2025-11-12
CUST01795,2,14335.58,7167.79,2024-03-01
CUST09015,2,14331.79,7165.9,2025-08-06
CUST10877,3,14320.69,4773.56,2025-04-19
CUST14708,4,14318.54,3579.64,2025-08-17
CUST06953,3,14297.4,4765.8,2025-12-26
CUST07445,2,14297.2,7148.6,2025-09-22
CUST02515,3,14279.95,4759.98,2025-08-20
CUST02982,1,14270.93,14270.93,2025-11-22
CUST11067,1,14263.4,14263.4,2025-11-29
CUST02995,2,14248.82,7124.41,2025-09-14
CUST04705,2,14230.46,7115.23,2024-08-05
CUST06546,2,14214.96,7107.48,2025-10-02
CUST13915,1,14212.58,14212.58,2024-03-22
CUST02712,1,14212.15,14212.15,2025-08-30
CUST09608,2,14210.14,7105.07,2025-10-19
CUST07274,3,14210.0,4736.67,2025-09-04
CUST12763,2,14198.07,7099.04,2025-09-21
CUST14580,3,14192.23,4730.74,2025-10-05
CUST05178,1,14184.0,14184.0,2024-11-25
CUST13413,1,14173.51,14173.51,2024-02-19
CUST09343,4,14171.39,3542.85,2025-11-20
CUST09689,2,14166.47,7083.24,2025-05-11
CUST06164,4,14155.84,3538.96,2025-10-15
CUST12492,2,14126.96,7063.48,2025-05-09
CUST11306,1,14119.16,14119.16,2024-02-27
CUST09714,2,14097.06,7048.53,2025-08-24
CUST07667,2,14080.78,7040.39,2025-09-02
CUST13162,2,14073.24,7036.62,2025-09-09
CUST06739,3,14071.48,4690.49,2025-03-19
CUST04327,1,14067.17,14067.17,2025-10-05
CUST02768,2,14042.1,7021.05,2025-06-08
CUST09706,2,14037.59,7018.8,2025-10-27
CUST12249,3,14031.28,4677.09,2025-11-23
CUST11094,3,14007.41,4669.14,2025-12-08
CUST14907,3,14006.0,4668.67,2025-05-12
CUST10107,2,13970.83,6985.42,2024-05-07
CUST08599,1,13965.21,13965.21,2025-11-17
CUST00927,2,13963.88,6981.94,2024-11-30
CUST10085,1,13959.1,13959.1,2024-10-26
CUST10055,2,13958.83,6979.42,2025-08-16
CUST00570,1,13949.0,13949.0,2025-08-02
CUST11910,1,13943.29,13943.29,2025-10-10
CUST08785,3,13922.62,4640.87,2024-08-24
CUST12331,1,13922.44,13922.44,2024-08-06
CUST02039,2,13912.55,6956.28,2025-09-11
CUST05508,1,13910.74,13910.74,2025-02-13
CUST12558,3,13897.15,4632.38,2025-08-01
CUST06558,2,13864.89,6932.45,2025-01-17
CUST14187,1,13857.4,13857.4,2025-11-09
CUST06667,3,13850.49,4616.83,2025-06-21
CUST11973,1,13839.71,13839.71,2025-05-26
CUST14929,2,13828.24,6914.12,2024-08-04
CUST05550,2,13826.36,6913.18,2025-07-27
CUST12614,1,13823.28,13823.28,2025-06-29
CUST06536,2,13815.68,6907.84,2025-12-17
CUST06458,1,13803.12,13803.12,2024-01-01
CUST00851,1,13796.85,13796.85,2024-10-13
CUST12155,2,13784.56,6892.28,2024-06-20
CUST01043,3,13770.05,4590.02,2025-11-18
CUST00553,2,13762.98,6881.49,2025-08-04
CUST03590,2,13759.2,6879.6,2024-12-26
CUST02664,2,13755.18,6877.59,2025-08-24
CUST10755,2,13753.26,6876.63,2025-01-20
CUST04630,1,13744.4,13744.4,2024-05-21
CUST01501,3,13736.71,4578.9,2025-09-24
CUST05989,1,13722.41,13722.41,2024-01-17
CUST10174,2,13707.05,6853.53,2025-08-30
CUST03867,1,13683.42,13683.42,2025-04-12
CUST06429,2,13682.67,6841.34,2025-08-21
CUST05421,3,13676.79,4558.93,2025-07-18
CUST04071,1,13664.32,13664.32,2024-12-06
CUST02031,1,13661.3,13661.3,2025-10-23
CUST09131,3,13653.76,4551.25,2025-08-26
CUST00633,5,13648.79,2729.76,2025-08-13
CUST08942,1,13630.72,13630.72,2024-05-17
CUST01583,2,13619.72,6809.86,2025-07-19
CUST00316,3,13608.12,4536.04,2025-11-09
CUST13258,3,13603.01,4534.34,2025-07-28
CUST03690,2,13585.5,6792.75,2025-12-10
CUST07188,2,13566.61,6783.31,2025-06-15
CUST14160,1,13561.04,13561.04,2024-11-22
CUST06068,2,13545.24,6772.62,2025-03-28
CUST04958,2,13527.77,6763.89,2025-11-16
CUST03021,3,13521.03,4507.01,2025-10-12
CUST03746,2,13510.96,6755.48,2025-04-28
CUST14755,1,13507.08,13507.08,2025-08-26
CUST13285,2,13480.36,6740.18,2024-08-22
CUST14543,1,13479.4,13479.4,2025-10-20
CUST09263,5,13472.1,2694.42,2025-11-11
CUST06507,2,13460.14,6730.07,2025-08-10
CUST14719,3,13423.58,4474.53,2025-05-24
CUST11823,2,13406.47,6703.24,2024-07-26
CUST06557,1,13380.96,13380.96,2025-07-09
CUST00843,2,13378.3,6689.15,2025-02-04
CUST04171,1,13370.51,13370.51,2025-04-19
CUST13120,1,13355.92,13355.92,2025-04-26
CUST08067,2,13342.31,6671.16,2025-06-03
CUST02817,2,13335.34,6667.67,2025-03-20
CUST01112,2,13333.43,6666.72,2025-03-19
CUST11992,2,13330.34,6665.17,2025-07-01
CUST11137,2,13306.4,6653.2,2025-08-02
CUST06340,1,13293.07,13293.07,2025-03-05
CUST07072,2,13292.52,6646.26,2025-10-29
CUST14823,2,13280.35,6640.17,2025-02-19
CUST03483,2,13276.51,6638.26,2025-10-26
CUST06320,1,13268.43,13268.43,2025-07-18
CUST12457,1,13263.6,13263.6,2025-01-02
CUST07855,3,13262.74,4420.91,2024-12-11
CUST01058,1,13257.01,13257.01,2025-08-08
CUST05810,3,13243.15,4414.38,2024-10-06
CUST03318,2,13233.76,6616.88,2024-11-24
CUST10445,1,13224.2,13224.2,2024-01-25
CUST03714,2,13219.47,6609.74,2025-10-10
CUST08429,1,13214.24,13214.24,2025-02-19
CUST08028,1,13212.75,13212.75,2024-05-22
CUST06968,1,13210.58,13210.58,2025-01-19
CUST09203,2,13204.02,6602.01,2025-11-10
CUST08360,2,13203.55,6601.78,2025-11-20
CUST01723,1,13200.14,13200.14,2025-10-27
CUST09254,1,13175.62,13175.62,2025-06-22
CUST01355,3,13168.59,4389.53,2025-09-06
CUST05848,6,13154.78,2192.46,2025-09-10
CUST01973,2,13128.69,6564.35,2025-05-18
CUST07387,1,13114.7,13114.7,2024-06-28
CUST09725,2,13109.7,6554.85,2025-10-25
CUST04277,1,13108.68,13108.68,2024-09-04
CUST11430,3,13062.58,4354.19,2024-12-28
CUST01377,1,13062.12,13062.12,2025-06-17
CUST06529,3,13059.77,4353.26,2025-10-01
CUST05745,2,13058.93,6529.47,2025-01-31
CUST00588,1,13051.35,13051.35,2025-04-27
CUST12022,5,13047.34,2609.47,2025-07-12
CUST13785,2,13042.39,6521.2,2025-04-03
CUST06775,2,13037.67,6518.84,2024-12-14
CUST04087,3,13017.09,4339.03,2025-02-04
CUST12753,2,13008.02,6504.01,2024-12-02
CUST03059,1,13007.52,13007.52,2024-07-13
CUST05322,3,13002.29,4334.1,2025-08-01
CUST01569,2,12986.85,6493.43,2025-10-02
CUST02065,1,12983.51,12983.51,2024-02-22
CUST09375,2,12960.52,6480.26,2025-04-16
CUST04110,3,12953.41,4317.8,2024-10-08
CUST05168,1,12945.18,12945.18,2024-02-12
CUST13645,2,12931.12,6465.56,2025-12-18
CUST10940,1,12922.64,12922.64,2025-06-03
CUST05811,3,12919.74,4306.58,2025-10-01
CUST07406,3,12913.69,4304.56,2024-11-01
CUST01455,1,12908.7,12908.7,2024-04-28
CUST01417,2,12890.68,6445.34,2025-04-15
CUST14149,1,12881.42,12881.42,2025-11-04
CUST14904,1,12876.06,12876.06,2024-08-10
CUST04066,1,12868.73,12868.73,2025-03-29
CUST14910,1,12865.31,12865.31,2024-05-21
CUST14854,1,12862.72,12862.72,2024-08-21
CUST14113,1,12859.83,12859.83,2025-05-06
CUST12203,1,12858.72,12858.72,2024-04-30
CUST14355,3,12856.24,4285.41,2025-01-31
CUST05009,1,12842.28,12842.28,2025-01-28
CUST05049,1,12839.56,12839.56,2024-05-12
CUST01581,2,12831.84,6415.92,2025-06-05
CUST13620,1,12824.37,12824.37,2025-09-06
CUST05465,2,12824.34,6412.17,2025-02-11
CUST05124,3,12816.04,4272.01,2024-07-13
CUST11656,2,12799.66,6399.83,2025-11-27
CUST05120,2,12791.27,6395.64,2025-03-06
CUST11882,2,12778.28,6389.14,2025-02-24
CUST10502,1,12770.35,12770.35,2024-10-15
CUST07649,1,12767.49,12767.49,2025-08-13
CUST07425,3,12762.95,4254.32,2025-12-24
CUST03438,3,12758.5,4252.83,2025-08-07
CUST12125,3,12754.28,4251.43,2025-05-27
CUST02970,3,12743.83,4247.94,2025-09-27
CUST04889,1,12735.14,12735.14,2025-09-13
CUST00298,3,12724.94,4241.65,2024-10-31
CUST00661,2,12717.53,6358.76,2025-08-25
CUST00069,2,12688.85,6344.43,2025-02-18
CUST07344,4,12688.53,3172.13,2025-09-08
CUST05940,1,12683.64,12683.64,2025-12-31
CUST06844,1,12670.32,12670.32,2025-11-29
CUST01647,1,12669.96,12669.96,2025-07-30
CUST06848,1,12669.28,12669.28,2025-03-06
CUST00925,3,12666.33,4222.11,2024-11-29
CUST11264,2,12647.08,6323.54,2025-01-21
CUST11717,1,12645.54,12645.54,2025-10-13
CUST00879,1,12589.63,12589.63,2025-11-14
CUST11795,1,12571.09,12571.09,2025-06-27
CUST12400,1,12563.44,12563.44,2024-07-23
CUST02834,2,12547.14,6273.57,2025-11-23
CUST00437,2,12539.52,6269.76,2025-04-02
CUST07995,2,12538.49,6269.25,2025-02-07
CUST14770,1,12513.33,12513.33,2024-08-20
CUST12802,1,12509.09,12509.09,2025-11-30
CUST05039,2,12503.6,6251.8,2024-11-06
CUST09068,2,12502.47,6251.24,2025-06-05
CUST08097,2,12497.83,6248.92,2025-06-24
CUST13816,2,12496.39,6248.2,2025-06-12
CUST03282,1,12492.71,12492.71,2025-09-17
CUST06057,3,12468.81,4156.27,2025-12-19
CUST06097,2,12466.37,6233.19,2025-08-02
CUST14026,1,12462.94,12462.94,2025-05-07
CUST07540,3,12443.07,4147.69,2025-03-11
CUST01685,2,12429.28,6214.64,2025-09-09
CUST01887,1,12423.68,12423.68,2024-11-05
CUST11324,2,12421.29,6210.64,2025-12-01
CUST07048,1,12416.38,12416.38,2024-04-16
CUST06073,2,12415.49,6207.75,2025-11-13
CUST09083,2,12410.14,6205.07,2025-02-09
CUST10537,4,12407.23,3101.81,2025-08-15
CUST07608,2,12402.96,6201.48,2024-11-25
CUST07159,3,12398.25,4132.75,2025-06-02
CUST04468,2,12385.85,6192.93,2025-08-16
CUST05404,2,12380.29,6190.15,2025-04-24
CUST13288,2,12373.84,6186.92,2025-09-28
CUST12051,2,12350.64,6175.32,2025-07-26
CUST14993,1,12342.15,12342.15,2025-06-14
CUST08692,5,12320.74,2464.15,2025-09-28
CUST13060,3,12319.32,4106.44,2025-08-30
CUST00123,2,12317.33,6158.67,2025-11-25
CUST08949,3,12317.0,4105.67,2025-11-12
CUST11192,1,12314.96,12314.96,2025-10-25
CUST00799,5,12289.15,2457.83,2025-12-09
CUST11982,2,12279.51,6139.75,2024-10-15
CUST09965,3,12278.75,4092.92,2025-09-27
CUST04491,2,12272.4,6136.2,2025-04-12
CUST01908,1,12264.73,12264.73,2025-03-19
CUST01366,1,12252.9,12252.9,2025-11-13
CUST04047,2,12238.84,6119.42,2025-06-15
CUST12199,1,12228.0,12228.0,2024-02-10
CUST06091,2,12225.8,6112.9,2025-10-11
CUST02147,2,12201.7,6100.85,2024-07-14
CUST03538,2,12198.42,6099.21,2025-04-19
CUST00951,2,12197.55,6098.78,2025-07-05
CUST05643,2,12164.48,6082.24,2024-11-26
CUST14659,2,12163.41,6081.71,2024-11-26
CUST08454,1,12157.04,12157.04,2025-07-01
CUST00669,1,12152.36,12152.36,2024-11-21
CUST10035,2,12131.28,6065.64,2024-04-04
CUST03796,4,12129.84,3032.46,2025-03-08
CUST14520,4,12117.11,3029.28,2025-11-26
CUST05118,2,12116.38,6058.19,2025-07-21
CUST13142,3,12111.13,4037.04,2025-05-25
CUST06603,2,12110.63,6055.32,2025-08-27
CUST05841,3,12101.05,4033.68,2025-06-19
CUST01610,2,12091.03,6045.52,2025-11-25
CUST00998,3,12085.91,4028.64,2025-10-27
CUST03419,2,12069.04,6034.52,2025-11-17
CUST07010,1,12068.75,12068.75,2025-05-15
CUST08116,1,12054.44,12054.44,2024-06-16
CUST09991,1,12044.26,12044.26,2025-03-27
CUST10896,1,12043.59,12043.59,2025-06-17
CUST14037,2,12042.0,6021.0,2024-08-09
CUST02082,1,12041.78,12041.78,2024-10-15
CUST04804,1,12034.2,12034.2,2025-05-18
CUST09799,1,12034.03,12034.03,2024-06-13
CUST13220,4,12029.36,3007.34,2025-11-21
CUST10786,1,12018.35,12018.35,2025-12-28
CUST06888,2,12018.06,6009.03,2025-03-29
CUST07421,1,12011.69,12011.69,2025-12-04
CUST12999,2,11981.26,5990.63,2025-04-05
CUST02437,2,11961.26,5980.63,2025-11-13
CUST06735,1,11934.42,11934.42,2025-01-05
CUST12617,1,11926.88,11926.88,2025-06-06
CUST01213,1,11918.02,11918.02,2024-07-10
CUST13843,1,11912.67,11912.67,2025-07-29
CUST10260,1,11912.26,11912.26,2024-09-07
CUST09599,2,11910.11,5955.06,2025-02-18
CUST01790,2,11908.68,5954.34,2025-03-05
CUST14124,3,11901.76,3967.25,2025-08-04
CUST02795,2,11897.32,5948.66,2025-11-28
CUST00225,3,11882.64,3960.88,2025-12-01
CUST13872,1,11873.37,11873.37,2025-08-11
CUST03417,1,11867.55,11867.55,2024-09-11
CUST11948,2,11859.36,5929.68,2024-09-16
CUST13361,1,11839.52,11839.52,2025-02-11
CUST02550,1,11810.07,11810.07,2025-05-22
CUST01145,2,11792.72,5896.36,2025-04-07
CUST14909,1,11775.06,11775.06,2024-02-14
CUST02078,1,11774.38,11774.38,2024-07-12
CUST00083,2,11768.65,5884.33,2024-11-03
CUST00426,3,11748.01,3916.0,2025-09-24
CUST10040,2,11721.81,5860.91,2025-11-04
CUST11017,3,11713.56,3904.52,2024-10-24
CUST00174,3,11712.87,3904.29,2025-03-27
CUST02853,1,11706.85,11706.85,2024-08-09
CUST01949,1,11697.11,11697.11,2024-01-03
CUST01185,1,11678.03,11678.03,2024-10-16
CUST11865,3,11670.77,3890.26,2025-12-30
CUST00648,5,11665.29,2333.06,2025-12-18
CUST07438,1,11657.98,11657.98,2024-08-04
CUST10269,3,11640.75,3880.25,2025-09-06
CUST13922,1,11630.96,11630.96,2024-04-02
CUST00018,2,11622.17,5811.09,2025-04-22
CUST09019,2,11616.85,5808.43,2025-12-08
CUST00045,1,11605.25,11605.25,2024-11-11
CUST00483,2,11604.6,5802.3,2024-10-04
CUST02026,2,11594.33,5797.17,2025-02-27
CUST10022,1,11585.55,11585.55,2024-05-28
CUST07541,1,11578.06,11578.06,2025-11-27
CUST08559,4,11571.1,2892.78,2025-08-24
CUST10796,1,11534.81,11534.81,2024-02-06
CUST13994,1,11527.62,11527.62,2024-10-09
CUST05987,2,11518.79,5759.4,2025-01-03
CUST06086,1,11517.98,11517.98,2025-11-06
CUST08414,1,11514.27,11514.27,2025-03-04
CUST12466,2,11484.4,5742.2,2025-05-03
CUST08727,2,11479.85,5739.93,2025-07-18
CUST13182,3,11478.8,3826.27,2025-07-25
CUST12111,2,11476.1,5738.05,2025-11-27
CUST04747,2,11473.88,5736.94,2025-06-06
CUST05272,1,11471.47,11471.47,2024-02-04
CUST11274,1,11452.18,11452.18,2025-06-13
CUST04779,1,11421.54,11421.54,2024-04-02
CUST14229,2,11416.33,5708.17,2025-09-18
CUST00202,1,11412.84,11412.84,2025-10-18
CUST03355,2,11403.3,5701.65,2025-11-25
CUST07713,1,11397.55,11397.55,2025-05-10
CUST01658,1,11368.32,11368.32,2025-10-23
CUST09206,2,11362.17,5681.09,2025-08-31
CUST13589,1,11358.87,11358.87,2025-07-21
CUST13295,1,11336.6,11336.6,2024-10-01
CUST00994,1,11336.19,11336.19,2025-12-23
CUST07636,2,11335.3,5667.65,2025-06-23
CUST05017,1,11330.87,11330.87,2025-06-11
CUST03285,2,11329.14,5664.57,2025-02-04
CUST09077,3,11323.89,3774.63,2025-05-22
CUST06646,1,11322.28,11322.28,2024-08-29
CUST03897,2,11318.13,5659.07,2025-08-27
CUST00995,1,11314.89,11314.89,2025-10-28
CUST02422,3,11314.08,3771.36,2025-09-27
CUST14563,1,11310.59,11310.59,2025-08-25
CUST03489,1,11303.3,11303.3,2024-11-08
CUST07699,4,11287.9,2821.98,2025-01-25
CUST05173,1,11286.96,11286.96,2025-06-06
CUST09221,1,11280.07,11280.07,2024-06-04
CUST02356,1,11276.64,11276.64,2024-02-08
CUST02581,1,11267.87,11267.87,2025-01-10
CUST00137,3,11265.43,3755.14,2025-08-05
CUST09378,3,11255.74,3751.91,2025-09-25
CUST06200,1,11250.24,11250.24,2025-11-23
CUST09006,2,11243.73,5621.87,2025-01-04
CUST10824,2,11227.67,5613.84,2024-05-26
CUST12971,2,11212.11,5606.06,2025-09-01
CUST05603,1,11188.65,11188.65,2024-09-04
CUST04742,1,11147.58,11147.58,2024-01-09
CUST11365,1,11142.68,11142.68,2024-09-23
CUST08466,2,11142.18,5571.09,2025-03-08
CUST09686,1,11137.14,11137.14,2024-07-28
CUST02282,3,11136.88,3712.29,2025-12-08
CUST01745,3,11127.81,3709.27,2025-10-14
CUST02384,2,11126.66,5563.33,2025-05-28
CUST06796,1,11125.72,11125.72,2024-04-07
CUST11664,4,11117.06,2779.27,2025-08-17
CUST08991,3,11116.77,3705.59,2025-12-17
CUST03213,1,11109.29,11109.29,2024-07-23
CUST12483,1,11094.85,11094.85,2025-03-01
CUST12083,1,11092.43,11092.43,2024-03-30
CUST07586,2,11084.76,5542.38,2024-12-01
CUST11214,4,11079.9,2769.98,2025-11-22
CUST11014,2,11062.71,5531.36,2025-12-22
CUST08261,1,11045.61,11045.61,2025-10-24
CUST02999,1,11039.25,11039.25,2024-02-26
CUST13250,3,11038.88,3679.63,2025-05-14
CUST04732,1,11025.45,11025.45,2024-11-04
CUST04635,2,11012.88,5506.44,2025-11-08
CUST03975,2,10989.91,5494.96,2024-07-02
CUST12059,1,10981.05,10981.05,2025-06-15
CUST01098,3,10974.07,3658.02,2025-01-19
CUST09891,3,10967.92,3655.97,2024-09-27
CUST03677,2,10966.19,5483.09,2025-08-03
CUST01803,1,10963.62,10963.62,2024-10-21
CUST09544,3,10954.5,3651.5,2025-01-10
CUST10803,1,10944.96,10944.96,2024-11-24
CUST00027,3,10942.91,3647.64,2025-10-06
CUST02567,3,10928.09,3642.7,2025-10-13
CUST11407,1,10923.53,10923.53,2024-05-17
CUST13530,2,10918.32,5459.16,2025-07-15
CUST04908,2,10917.2,5458.6,2024-07-08
CUST12701,2,10914.44,5457.22,2024-03-29
CUST06623,2,10885.93,5442.97,2025-12-31
CUST08031,2,10883.36,5441.68,2024-05-26
CUST01556,2,10883.04,5441.52,2024-06-30
CUST07283,2,10881.95,5440.98,2024-10-27
CUST08185,2,10857.34,5428.67,2025-08-29
CUST04368,1,10846.84,10846.84,2024-06-09
CUST06263,2,10844.17,5422.09,2024-03-05
CUST06002,2,10818.95,5409.48,2025-12-27
CUST08173,3,10817.05,3605.68,2025-12-12
CUST05477,2,10811.96,5405.98,2025-03-30
CUST03212,2,10811.12,5405.56,2025-03-25
CUST10021,2,10789.47,5394.74,2024-07-19
CUST11814,1,10774.68,10774.68,2025-05-25
CUST14210,1,10773.0,10773.0,2025-08-15
CUST11719,1,10749.12,10749.12,2025-09-05
CUST10720,2,10729.58,5364.79,2025-04-16
CUST03119,4,10727.76,2681.94,2025-11-05
CUST06069,1,10723.8,10723.8,2025-04-03
CUST04737,1,10717.65,10717.65,2024-03-03
CUST03258,1,10696.16,10696.16,2024-11-29
CUST14947,2,10694.97,5347.49,2024-07-21
CUST02077,1,10672.77,10672.77,2025-11-07
CUST12597,3,10658.51,3552.84,2024-04-01
CUST03708,3,10651.55,3550.52,2025-10-20
CUST08889,3,10647.23,3549.08,2024-08-10
CUST06244,3,10642.35,3547.45,2025-09-06
CUST12145,2,10641.17,5320.59,2025-02-04
CUST01625,1,10604.88,10604.88,2024-11-04
CUST00408,1,10589.52,10589.52,2024-12-29
CUST06290,3,10585.06,3528.35,2025-09-03
CUST00287,1,10566.99,10566.99,2024-08-11
CUST01242,3,10550.51,3516.84,2025-11-20
CUST01841,3,10548.68,3516.23,2025-11-21
CUST10439,2,10544.47,5272.24,2025-09-07
CUST09415,3,10529.59,3509.86,2025-08-08
CUST07179,3,10526.24,3508.75,2024-06-07
CUST03090,1,10518.5,10518.5,2024-02-26
CUST10662,1,10502.84,10502.84,2024-11-23
CUST05270,1,10498.01,10498.01,2025-01-17
CUST04147,1,10474.2,10474.2,2025-05-29
CUST08410,3,10473.68,3491.23,2025-12-25
CUST12269,1,10470.82,10470.82,2024-01-03
CUST06704,3,10463.5,3487.83,2025-08-05
CUST07365,1,10461.68,10461.68,2025-10-08
CUST13342,2,10461.1,5230.55,2025-11-06
CUST04768,2,10457.31,5228.66,2025-11-10
CUST05769,2,10428.51,5214.26,2025-03-09
CUST06036,2,10418.66,5209.33,2025-07-31
CUST00401,2,10415.96,5207.98,2025-06-01
CUST00565,3,10414.44,3471.48,2025-12-22
CUST00858,3,10398.71,3466.24,2025-12-04
CUST08705,1,10392.53,10392.53,2024-05-24
CUST11225,1,10388.28,10388.28,2025-05-10
CUST03154,1,10372.4,10372.4,2025-06-20
CUST01222,1,10364.35,10364.35,2024-02-05
CUST08257,1,10339.57,10339.57,2025-02-11
CUST10544,1,10331.63,10331.63,2024-07-15
CUST13134,2,10322.18,5161.09,2024-07-11
CUST04102,2,10311.0,5155.5,2024-10-03
CUST12268,1,10301.76,10301.76,2024-11-06
CUST03510,1,10292.56,10292.56,2024-09-08
